Email,Phone,CreditScore,AgeGroup,FamilyBackground,Income,Profession,CompanyType,City,Comment,LeadIntent
user3213@yahoo.com,+91-8816311715,736,36-50,Married with Kids,394980,Freelancer,Self-employed,Ahmedabad,price too high,0
user3214@testmail.com,+91-8263625851,737,36-50,Single,474463,Freelancer,MNC,Bangalore,no time,0
user3215@gmail.com,+91-9642200485,469,36-50,Single,429317,Sales Rep,MNC,Bangalore,ready to close,0
user3216@outlook.com,+91-7830014182,674,51+,Married,599913,Unemployed,Startup,Hyderabad,call me,0
user3217@outlook.com,+91-9110919857,680,18-25,Married with Kids,468905,Sales Rep,Self-employed,Ahmedabad,keen to buy,0
user3218@outlook.com,+91-6561396798,313,18-25,Single,106251,Engineer,Startup,Pune,price too high,0
user3219@testmail.com,+91-9402016228,799,36-50,Single,725717,Freelancer,MNC,Bangalore,call me,1
user3220@testmail.com,+91-9807936115,690,26-35,Married,418390,Teacher,Self-employed,Bangalore,ready to close,0
user3221@testmail.com,+91-7738596030,848,26-35,Single,615409,Manager,Government,Ahmedabad,no time,1
user3222@yahoo.com,+91-7931810365,829,18-25,Married,876381,Manager,Government,Hyderabad,keen to buy,1
user3223@testmail.com,+91-8809234175,791,26-35,Single,788366,Sales Rep,MNC,Pune,urgent,1
user3224@gmail.com,+91-6835897340,849,51+,Married,186966,Engineer,Startup,Hyderabad,no time,0
user3225@gmail.com,+91-7521433058,684,26-35,Married,534001,Doctor,Government,Mumbai,just exploring,0
user3226@outlook.com,+91-7579514374,495,51+,Married with Kids,329666,Manager,Government,Mumbai,keen to buy,0
user3227@yahoo.com,+91-8257025178,599,26-35,Married with Kids,619490,Unemployed,Self-employed,Ahmedabad,not interested,0
user3228@testmail.com,+91-7778673755,846,18-25,Single,691632,Unemployed,Startup,Pune,just exploring,0
user3229@gmail.com,+91-8068605909,607,26-35,Married with Kids,503497,Freelancer,Startup,Mumbai,maybe later,0
user3230@yahoo.com,+91-9554248205,551,26-35,Married with Kids,936538,Unemployed,Government,Ahmedabad,just exploring,0
user3231@yahoo.com,+91-6759724486,307,36-50,Married with Kids,221720,Freelancer,MNC,Pune,interested,0
user3232@yahoo.com,+91-9150849764,507,26-35,Single,194840,Manager,Government,Mumbai,maybe later,0
user3233@gmail.com,+91-7662490620,430,26-35,Single,331306,Teacher,Startup,Delhi,keen to buy,0
user3234@gmail.com,+91-9304139349,325,18-25,Married with Kids,205293,Manager,Self-employed,Bangalore,just exploring,0
user3235@yahoo.com,+91-6047378941,753,26-35,Married with Kids,800400,Sales Rep,Startup,Ahmedabad,interested,1
user3236@outlook.com,+91-7067644086,485,26-35,Single,878523,Unemployed,Self-employed,Hyderabad,just exploring,0
user3237@testmail.com,+91-7787367809,783,51+,Married with Kids,633286,Engineer,Self-employed,Pune,maybe later,1
user3238@outlook.com,+91-6574682685,350,26-35,Married,507733,Engineer,Self-employed,Mumbai,price too high,0
user3239@outlook.com,+91-8067357402,304,51+,Single,468227,Freelancer,Startup,Delhi,price too high,0
user3240@gmail.com,+91-7797790100,459,26-35,Single,547498,Manager,Startup,Mumbai,ready to close,1
user3241@gmail.com,+91-6082430197,507,18-25,Married,405010,Doctor,MNC,Delhi,interested,0
user3242@yahoo.com,+91-9394474725,556,18-25,Married with Kids,999816,Sales Rep,Government,Hyderabad,maybe later,0
user3243@testmail.com,+91-7115889230,504,26-35,Married,122969,Freelancer,Startup,Bangalore,no time,0
user3244@gmail.com,+91-8500307604,310,51+,Married with Kids,463124,Manager,Self-employed,Bangalore,no time,0
user3245@yahoo.com,+91-9265419913,307,36-50,Married with Kids,771143,Sales Rep,Startup,Delhi,ready to close,1
user3246@outlook.com,+91-8924764630,708,51+,Single,742547,Doctor,Startup,Ahmedabad,no time,0
user3247@gmail.com,+91-6588881721,331,36-50,Single,131107,Freelancer,Government,Mumbai,keen to buy,0
user3248@testmail.com,+91-6814733175,839,26-35,Married with Kids,800991,Unemployed,Startup,Bangalore,interested,1
user3249@testmail.com,+91-8299139494,686,36-50,Married,639077,Sales Rep,Self-employed,Mumbai,interested,0
user3250@outlook.com,+91-8658362244,527,36-50,Single,830706,Freelancer,Government,Pune,keen to buy,0
user3251@yahoo.com,+91-6924284992,774,36-50,Married with Kids,375358,Sales Rep,MNC,Mumbai,maybe later,1
user3252@gmail.com,+91-7389423628,506,26-35,Single,432801,Sales Rep,Self-employed,Ahmedabad,price too high,0
user3253@yahoo.com,+91-6052058324,617,26-35,Single,915914,Unemployed,Self-employed,Pune,ready to close,1
user3254@gmail.com,+91-9583305689,647,26-35,Single,787832,Freelancer,Startup,Pune,not interested,0
user3255@outlook.com,+91-7035952369,533,18-25,Married,174536,Engineer,MNC,Bangalore,maybe later,0
user3256@outlook.com,+91-8702817772,343,26-35,Married,934619,Unemployed,Government,Pune,keen to buy,0
user3257@gmail.com,+91-6854081204,441,51+,Married with Kids,131087,Doctor,MNC,Mumbai,maybe later,0
user3258@testmail.com,+91-9442575697,475,26-35,Married,611690,Freelancer,Startup,Hyderabad,price too high,0
user3259@yahoo.com,+91-6277526500,748,26-35,Married with Kids,363085,Engineer,MNC,Ahmedabad,not interested,1
user3260@gmail.com,+91-6183108255,381,18-25,Married with Kids,855002,Teacher,Self-employed,Mumbai,just exploring,0
user3261@gmail.com,+91-8095317155,434,36-50,Single,232393,Manager,Self-employed,Delhi,price too high,0
user3262@outlook.com,+91-7595187664,476,26-35,Single,314646,Freelancer,MNC,Delhi,keen to buy,0
user3263@testmail.com,+91-6471313378,682,51+,Married,556683,Engineer,MNC,Mumbai,just exploring,0
user3264@outlook.com,+91-7141821936,542,51+,Married with Kids,145972,Freelancer,Self-employed,Delhi,price too high,0
user3265@testmail.com,+91-8353468091,440,51+,Married with Kids,561820,Freelancer,MNC,Hyderabad,interested,0
user3266@testmail.com,+91-8774935946,756,18-25,Single,973090,Freelancer,Self-employed,Delhi,not interested,0
user3267@yahoo.com,+91-7951535806,739,26-35,Single,401505,Unemployed,MNC,Bangalore,just exploring,0
user3268@testmail.com,+91-8144622484,355,51+,Single,665642,Sales Rep,Government,Hyderabad,just exploring,0
user3269@gmail.com,+91-9626486067,826,36-50,Married,428471,Teacher,Government,Bangalore,keen to buy,0
user3270@gmail.com,+91-7142544127,718,51+,Married with Kids,147191,Doctor,Startup,Bangalore,urgent,0
user3271@gmail.com,+91-6421261494,387,26-35,Married with Kids,942260,Doctor,Self-employed,Hyderabad,call me,1
user3272@gmail.com,+91-6640971380,307,26-35,Married with Kids,634424,Freelancer,Government,Ahmedabad,interested,1
user3273@yahoo.com,+91-8096979737,776,18-25,Single,508963,Engineer,Self-employed,Bangalore,price too high,1
user3274@outlook.com,+91-6546318845,514,36-50,Married,952711,Unemployed,Government,Delhi,interested,0
user3275@outlook.com,+91-6644454083,796,36-50,Married,434204,Freelancer,Startup,Mumbai,interested,0
user3276@gmail.com,+91-9713688097,802,18-25,Single,310474,Sales Rep,Self-employed,Hyderabad,call me,0
user3277@testmail.com,+91-7394472499,544,18-25,Married,663630,Sales Rep,Government,Mumbai,not interested,0
user3278@testmail.com,+91-7045729903,777,26-35,Married,443995,Freelancer,Self-employed,Hyderabad,no time,0
user3279@yahoo.com,+91-9166924539,608,36-50,Married with Kids,326519,Doctor,Startup,Hyderabad,interested,0
user3280@outlook.com,+91-8799075921,530,18-25,Single,395105,Sales Rep,Startup,Bangalore,just exploring,0
user3281@testmail.com,+91-8044482279,682,18-25,Single,730486,Manager,Government,Mumbai,no time,0
user3282@testmail.com,+91-9481869538,454,18-25,Single,694098,Engineer,MNC,Ahmedabad,no time,0
user3283@outlook.com,+91-7614427880,474,18-25,Single,916270,Engineer,Startup,Delhi,just exploring,0
user3284@yahoo.com,+91-8637459164,414,51+,Married with Kids,376476,Sales Rep,MNC,Mumbai,urgent,0
user3285@testmail.com,+91-7694262707,689,36-50,Married,611801,Doctor,Startup,Hyderabad,call me,1
user3286@testmail.com,+91-9691804572,610,36-50,Married,949433,Unemployed,Government,Delhi,no time,0
user3287@yahoo.com,+91-7973308837,599,36-50,Married with Kids,714617,Freelancer,MNC,Bangalore,price too high,1
user3288@outlook.com,+91-7685318185,317,26-35,Married,443098,Manager,Self-employed,Delhi,just exploring,0
user3289@gmail.com,+91-9371620372,311,36-50,Single,148473,Manager,Startup,Delhi,price too high,0
user3290@yahoo.com,+91-9831474572,703,51+,Married with Kids,604364,Freelancer,Government,Mumbai,urgent,1
user3291@gmail.com,+91-6571853424,531,36-50,Married with Kids,271969,Unemployed,Self-employed,Hyderabad,price too high,0
user3292@outlook.com,+91-6438728895,577,26-35,Single,373826,Manager,MNC,Hyderabad,keen to buy,0
user3293@outlook.com,+91-9379724304,652,36-50,Single,514943,Teacher,Government,Hyderabad,interested,0
user3294@outlook.com,+91-8829061239,602,51+,Single,287741,Sales Rep,Self-employed,Pune,price too high,0
user3295@yahoo.com,+91-7354662280,840,18-25,Married,143775,Manager,Government,Bangalore,not interested,0
user3296@outlook.com,+91-8955516032,769,26-35,Single,419085,Unemployed,MNC,Mumbai,ready to close,1
user3297@gmail.com,+91-9474128001,376,51+,Married with Kids,562655,Sales Rep,Self-employed,Hyderabad,maybe later,0
user3298@outlook.com,+91-7879491131,820,51+,Married,898547,Doctor,Startup,Delhi,just exploring,0
user3299@gmail.com,+91-6328207919,323,26-35,Married,675225,Doctor,Startup,Pune,not interested,0
user3300@outlook.com,+91-7093802012,314,26-35,Married with Kids,931564,Freelancer,Government,Bangalore,maybe later,1
user3301@gmail.com,+91-7199875168,824,26-35,Married,566714,Doctor,Startup,Hyderabad,interested,1
user3302@gmail.com,+91-9611515913,646,26-35,Single,817398,Teacher,MNC,Pune,keen to buy,0
user3303@gmail.com,+91-9995689201,471,51+,Single,374169,Doctor,MNC,Bangalore,call me,0
user3304@yahoo.com,+91-6165039929,626,18-25,Single,195439,Sales Rep,Self-employed,Ahmedabad,just exploring,0
user3305@gmail.com,+91-7086877695,784,26-35,Single,420670,Engineer,Self-employed,Ahmedabad,just exploring,0
user3306@gmail.com,+91-9873038267,788,51+,Married,772267,Engineer,Self-employed,Delhi,keen to buy,1
user3307@testmail.com,+91-9355101415,761,26-35,Married with Kids,693120,Sales Rep,Government,Pune,no time,1
user3308@yahoo.com,+91-7982030612,677,36-50,Married,621573,Engineer,Government,Mumbai,no time,0
user3309@yahoo.com,+91-9543915803,463,26-35,Married with Kids,680396,Manager,MNC,Bangalore,call me,1
user3310@outlook.com,+91-8736759498,671,36-50,Married with Kids,514079,Engineer,MNC,Pune,maybe later,1
user3311@outlook.com,+91-8127950582,723,51+,Single,761045,Unemployed,Government,Pune,price too high,1
user3312@gmail.com,+91-8831903521,776,26-35,Married,630935,Teacher,Self-employed,Bangalore,maybe later,1
user3313@yahoo.com,+91-7659355911,681,36-50,Single,130145,Doctor,Government,Pune,ready to close,0
user3314@yahoo.com,+91-9844501434,454,51+,Married,533778,Engineer,Self-employed,Pune,call me,0
user3315@yahoo.com,+91-7933269717,556,51+,Married,203894,Engineer,MNC,Bangalore,price too high,0
user3316@yahoo.com,+91-8734475463,367,26-35,Single,251839,Unemployed,Self-employed,Delhi,urgent,0
user3317@outlook.com,+91-6974805936,643,26-35,Married,722990,Freelancer,Government,Ahmedabad,ready to close,1
user3318@outlook.com,+91-8636824654,576,26-35,Single,741127,Teacher,Startup,Mumbai,ready to close,1
user3319@yahoo.com,+91-9819904912,690,26-35,Married with Kids,891862,Freelancer,MNC,Bangalore,urgent,1
user3320@testmail.com,+91-6286268347,748,26-35,Single,759240,Teacher,MNC,Hyderabad,call me,1
user3321@outlook.com,+91-7935396694,558,18-25,Married,952094,Engineer,Government,Pune,maybe later,0
user3322@yahoo.com,+91-8226545495,606,36-50,Married,741063,Manager,Government,Mumbai,not interested,0
user3323@outlook.com,+91-9790134444,394,26-35,Married with Kids,684775,Engineer,MNC,Mumbai,just exploring,1
user3324@outlook.com,+91-6644970962,763,51+,Married with Kids,401937,Manager,Government,Bangalore,price too high,1
user3325@outlook.com,+91-6453950020,545,36-50,Married with Kids,737872,Freelancer,Self-employed,Hyderabad,just exploring,0
user3326@testmail.com,+91-9167253919,486,26-35,Single,734837,Unemployed,Self-employed,Hyderabad,maybe later,0
user3327@testmail.com,+91-8199976384,672,26-35,Single,419734,Doctor,Self-employed,Delhi,price too high,0
user3328@outlook.com,+91-7903843414,705,36-50,Married,695749,Sales Rep,Startup,Hyderabad,keen to buy,1
user3329@gmail.com,+91-8921556068,707,18-25,Married with Kids,152470,Doctor,Government,Ahmedabad,interested,0
user3330@yahoo.com,+91-6205431815,424,18-25,Married with Kids,606167,Engineer,Self-employed,Bangalore,call me,1
user3331@gmail.com,+91-6178983756,636,51+,Single,298689,Engineer,MNC,Mumbai,keen to buy,0
user3332@gmail.com,+91-6163302599,640,18-25,Married,425760,Manager,Self-employed,Mumbai,price too high,0
user3333@yahoo.com,+91-6364178936,477,51+,Married with Kids,200361,Teacher,Self-employed,Hyderabad,urgent,0
user3334@yahoo.com,+91-9204935766,469,51+,Single,826183,Freelancer,Government,Pune,not interested,0
user3335@testmail.com,+91-9076585514,338,26-35,Single,794031,Freelancer,MNC,Ahmedabad,call me,1
user3336@outlook.com,+91-8830536064,368,36-50,Married with Kids,498551,Freelancer,Startup,Delhi,maybe later,0
user3337@testmail.com,+91-6309599852,535,26-35,Married with Kids,692813,Manager,MNC,Hyderabad,urgent,1
user3338@gmail.com,+91-9445124530,680,51+,Married,205879,Teacher,Self-employed,Ahmedabad,not interested,0
user3339@testmail.com,+91-6306045335,356,36-50,Married with Kids,605583,Teacher,Startup,Bangalore,keen to buy,0
user3340@testmail.com,+91-6452550114,576,18-25,Single,455853,Unemployed,Startup,Delhi,keen to buy,0
user3341@outlook.com,+91-6052005527,398,26-35,Married with Kids,433401,Teacher,Startup,Ahmedabad,price too high,0
user3342@outlook.com,+91-6152775696,826,36-50,Married with Kids,549446,Teacher,Startup,Hyderabad,call me,1
user3343@outlook.com,+91-8184331411,624,18-25,Married,837619,Engineer,Startup,Delhi,not interested,0
user3344@gmail.com,+91-9167574292,760,51+,Single,627016,Sales Rep,Government,Pune,call me,1
user3345@yahoo.com,+91-7664708839,478,26-35,Married with Kids,445655,Freelancer,Self-employed,Bangalore,price too high,0
user3346@testmail.com,+91-7517203257,418,26-35,Single,582979,Sales Rep,Startup,Hyderabad,just exploring,0
user3347@testmail.com,+91-7984047006,768,18-25,Married,646455,Doctor,Self-employed,Mumbai,interested,0
user3348@yahoo.com,+91-7273610605,848,36-50,Single,791289,Doctor,Government,Bangalore,not interested,1
user3349@gmail.com,+91-7501963914,754,36-50,Married with Kids,830396,Doctor,Government,Pune,not interested,1
user3350@outlook.com,+91-9327111566,325,26-35,Married with Kids,697999,Manager,Government,Ahmedabad,keen to buy,1
user3351@testmail.com,+91-8840565126,789,36-50,Married,792757,Doctor,MNC,Pune,maybe later,1
user3352@testmail.com,+91-9366578674,307,36-50,Married,488362,Freelancer,MNC,Mumbai,interested,0
user3353@yahoo.com,+91-6795408923,815,18-25,Married,817608,Unemployed,Startup,Bangalore,call me,1
user3354@gmail.com,+91-7524032050,832,26-35,Single,278608,Doctor,Government,Hyderabad,ready to close,1
user3355@outlook.com,+91-6747793898,448,18-25,Single,958869,Doctor,MNC,Mumbai,urgent,0
user3356@gmail.com,+91-7770088889,787,18-25,Single,438570,Unemployed,Government,Hyderabad,not interested,0
user3357@gmail.com,+91-6422606084,324,18-25,Single,176851,Engineer,MNC,Delhi,just exploring,0
user3358@yahoo.com,+91-8360582916,724,51+,Married,180962,Doctor,Government,Hyderabad,maybe later,0
user3359@gmail.com,+91-8835978589,592,51+,Single,921497,Unemployed,MNC,Delhi,just exploring,0
user3360@testmail.com,+91-9567118325,484,18-25,Single,482282,Sales Rep,Self-employed,Hyderabad,keen to buy,0
user3361@testmail.com,+91-9282955615,730,26-35,Single,704574,Engineer,Startup,Delhi,call me,1
user3362@testmail.com,+91-6295119367,616,18-25,Single,910106,Teacher,Startup,Bangalore,ready to close,0
user3363@testmail.com,+91-7138365759,697,36-50,Married,356005,Manager,Self-employed,Pune,price too high,0
user3364@yahoo.com,+91-7822341257,623,26-35,Married,481776,Engineer,Startup,Bangalore,urgent,0
user3365@testmail.com,+91-6089957925,845,36-50,Married with Kids,126085,Engineer,Government,Mumbai,ready to close,1
user3366@yahoo.com,+91-6354840174,375,26-35,Married with Kids,400230,Sales Rep,Startup,Bangalore,urgent,0
user3367@outlook.com,+91-6352924639,785,36-50,Single,873855,Unemployed,Startup,Bangalore,call me,1
user3368@testmail.com,+91-8210437487,387,26-35,Single,687781,Freelancer,MNC,Pune,price too high,0
user3369@outlook.com,+91-9860749648,531,18-25,Married,672536,Freelancer,MNC,Ahmedabad,maybe later,0
user3370@outlook.com,+91-7268925662,306,18-25,Married with Kids,126156,Doctor,Self-employed,Bangalore,maybe later,0
user3371@yahoo.com,+91-9360747143,849,26-35,Single,316425,Teacher,MNC,Mumbai,no time,0
user3372@testmail.com,+91-9303788287,351,51+,Married with Kids,825529,Unemployed,Self-employed,Bangalore,maybe later,0
user3373@outlook.com,+91-6978575719,695,26-35,Married with Kids,986787,Sales Rep,Startup,Bangalore,keen to buy,0
user3374@testmail.com,+91-8682909592,520,18-25,Married with Kids,759236,Unemployed,MNC,Bangalore,not interested,0
user3375@outlook.com,+91-7640418241,727,51+,Married,302516,Unemployed,MNC,Bangalore,interested,0
user3376@gmail.com,+91-8866248142,442,18-25,Single,286354,Sales Rep,Startup,Pune,interested,0
user3377@outlook.com,+91-6883420081,662,18-25,Single,434107,Engineer,MNC,Pune,not interested,0
user3378@testmail.com,+91-6044786626,681,51+,Married,538993,Teacher,Government,Mumbai,just exploring,0
user3379@testmail.com,+91-6521350704,576,36-50,Married,148119,Unemployed,MNC,Ahmedabad,maybe later,0
user3380@gmail.com,+91-7096992547,570,26-35,Married,560575,Sales Rep,Government,Mumbai,ready to close,1
user3381@yahoo.com,+91-8641460605,313,36-50,Married with Kids,987476,Freelancer,Self-employed,Mumbai,no time,0
user3382@gmail.com,+91-7119755075,597,36-50,Married with Kids,462236,Manager,MNC,Ahmedabad,urgent,1
user3383@gmail.com,+91-9327026765,763,18-25,Single,478784,Unemployed,MNC,Bangalore,price too high,0
user3384@yahoo.com,+91-6297444968,826,36-50,Single,246713,Manager,Government,Ahmedabad,just exploring,0
user3385@yahoo.com,+91-8765547688,533,36-50,Married with Kids,700720,Sales Rep,Startup,Hyderabad,call me,1
user3386@yahoo.com,+91-8277630329,326,51+,Married with Kids,551511,Engineer,Self-employed,Bangalore,urgent,1
user3387@gmail.com,+91-8054090870,770,51+,Married,178451,Unemployed,Self-employed,Hyderabad,interested,0
user3388@outlook.com,+91-6180179133,392,26-35,Married with Kids,709628,Manager,Government,Mumbai,just exploring,1
